na_rates,na_rates_actual,grouping_var,value,params,estimates
0.285,0.276666667,mu_1_Truth_11,1,mu_1,Truth
0.29,0.280833333,mu_1_Truth_11,1,mu_1,Truth
0.295,0.27,mu_1_Truth_11,1,mu_1,Truth
0.3,0.258333333,mu_1_Truth_11,1,mu_1,Truth
0.305,0.2825,mu_1_Truth_11,1,mu_1,Truth
0.31,0.2975,mu_1_Truth_11,1,mu_1,Truth
0.315,0.294166667,mu_1_Truth_11,1,mu_1,Truth
0.32,0.3075,mu_1_Truth_11,1,mu_1,Truth
0.325,0.311666667,mu_1_Truth_11,1,mu_1,Truth
0.33,0.301666667,mu_1_Truth_11,1,mu_1,Truth
0.335,0.31,mu_1_Truth_11,1,mu_1,Truth
0.34,0.306666667,mu_1_Truth_11,1,mu_1,Truth
0.345,0.315833333,mu_1_Truth_11,1,mu_1,Truth
0.35,0.316666667,mu_1_Truth_11,1,mu_1,Truth
0.355,0.315,mu_1_Truth_11,1,mu_1,Truth
0.36,0.336666667,mu_1_Truth_11,1,mu_1,Truth
0.365,0.34,mu_1_Truth_11,1,mu_1,Truth
0.37,0.353333333,mu_1_Truth_11,1,mu_1,Truth
0.375,0.3525,mu_1_Truth_11,1,mu_1,Truth
0.38,0.363333333,mu_1_Truth_11,1,mu_1,Truth
0.385,0.341666667,mu_1_Truth_11,1,mu_1,Truth
0.39,0.331666667,mu_1_Truth_11,1,mu_1,Truth
0.395,0.3325,mu_1_Truth_11,1,mu_1,Truth
0.4,0.353333333,mu_1_Truth_11,1,mu_1,Truth
0.405,0.366666667,mu_1_Truth_11,1,mu_1,Truth
0.41,0.378333333,mu_1_Truth_11,1,mu_1,Truth
0.415,0.3525,mu_1_Truth_11,1,mu_1,Truth
0.42,0.385833333,mu_1_Truth_11,1,mu_1,Truth
0.425,0.385833333,mu_1_Truth_11,1,mu_1,Truth
0.43,0.363333333,mu_1_Truth_11,1,mu_1,Truth
0.435,0.4,mu_1_Truth_11,1,mu_1,Truth
0.44,0.3675,mu_1_Truth_11,1,mu_1,Truth
0.445,0.405,mu_1_Truth_11,1,mu_1,Truth
0.45,0.395,mu_1_Truth_11,1,mu_1,Truth
0.455,0.4,mu_1_Truth_11,1,mu_1,Truth
0.46,0.37,mu_1_Truth_11,1,mu_1,Truth
0.465,0.390833333,mu_1_Truth_11,1,mu_1,Truth
0.47,0.3825,mu_1_Truth_11,1,mu_1,Truth
0.475,0.423333333,mu_1_Truth_11,1,mu_1,Truth
0.48,0.4025,mu_1_Truth_11,1,mu_1,Truth
0.485,0.409166667,mu_1_Truth_11,1,mu_1,Truth
0.49,0.398333333,mu_1_Truth_11,1,mu_1,Truth
0.495,0.4125,mu_1_Truth_11,1,mu_1,Truth
0.5,0.4125,mu_1_Truth_11,1,mu_1,Truth
0,0,sigma_11_Truth_11,118,sigma_11,Truth
0.005,0.005,sigma_11_Truth_11,118,sigma_11,Truth
0.01,0.014166667,sigma_11_Truth_11,118,sigma_11,Truth
0.015,0.015,sigma_11_Truth_11,118,sigma_11,Truth
0.02,0.0225,sigma_11_Truth_11,118,sigma_11,Truth
0.025,0.0275,sigma_11_Truth_11,118,sigma_11,Truth
0.03,0.03,sigma_11_Truth_11,118,sigma_11,Truth
0.035,0.0375,sigma_11_Truth_11,118,sigma_11,Truth
0.04,0.039166667,sigma_11_Truth_11,118,sigma_11,Truth
0.045,0.048333333,sigma_11_Truth_11,118,sigma_11,Truth
0.05,0.056666667,sigma_11_Truth_11,118,sigma_11,Truth
0.055,0.051666667,sigma_11_Truth_11,118,sigma_11,Truth
0.06,0.0625,sigma_11_Truth_11,118,sigma_11,Truth
0.065,0.056666667,sigma_11_Truth_11,118,sigma_11,Truth
0.07,0.071666667,sigma_11_Truth_11,118,sigma_11,Truth
0.075,0.0725,sigma_11_Truth_11,118,sigma_11,Truth
0.08,0.088333333,sigma_11_Truth_11,118,sigma_11,Truth
0.085,0.086666667,sigma_11_Truth_11,118,sigma_11,Truth
0.09,0.095833333,sigma_11_Truth_11,118,sigma_11,Truth
0.095,0.091666667,sigma_11_Truth_11,118,sigma_11,Truth
0.1,0.113333333,sigma_11_Truth_11,118,sigma_11,Truth
0.105,0.091666667,sigma_11_Truth_11,118,sigma_11,Truth
0.11,0.111666667,sigma_11_Truth_11,118,sigma_11,Truth
0.115,0.118333333,sigma_11_Truth_11,118,sigma_11,Truth
0.12,0.106666667,sigma_11_Truth_11,118,sigma_11,Truth
0.125,0.115833333,sigma_11_Truth_11,118,sigma_11,Truth
0.13,0.140833333,sigma_11_Truth_11,118,sigma_11,Truth
0.135,0.125,sigma_11_Truth_11,118,sigma_11,Truth
0.14,0.118333333,sigma_11_Truth_11,118,sigma_11,Truth
0.145,0.131666667,sigma_11_Truth_11,118,sigma_11,Truth
0.15,0.145833333,sigma_11_Truth_11,118,sigma_11,Truth
0.155,0.144166667,sigma_11_Truth_11,118,sigma_11,Truth
0.16,0.148333333,sigma_11_Truth_11,118,sigma_11,Truth
0.165,0.173333333,sigma_11_Truth_11,118,sigma_11,Truth
0.17,0.146666667,sigma_11_Truth_11,118,sigma_11,Truth
0.175,0.1575,sigma_11_Truth_11,118,sigma_11,Truth
0.18,0.18,sigma_11_Truth_11,118,sigma_11,Truth
0.185,0.176666667,sigma_11_Truth_11,118,sigma_11,Truth
0.19,0.178333333,sigma_11_Truth_11,118,sigma_11,Truth
0.195,0.206666667,sigma_11_Truth_11,118,sigma_11,Truth
0.2,0.1775,sigma_11_Truth_11,118,sigma_11,Truth
0.205,0.1975,sigma_11_Truth_11,118,sigma_11,Truth
0.21,0.210833333,sigma_11_Truth_11,118,sigma_11,Truth
0.215,0.203333333,sigma_11_Truth_11,118,sigma_11,Truth
0.22,0.198333333,sigma_11_Truth_11,118,sigma_11,Truth
0.225,0.238333333,sigma_11_Truth_11,118,sigma_11,Truth
0.23,0.213333333,sigma_11_Truth_11,118,sigma_11,Truth
0.235,0.226666667,sigma_11_Truth_11,118,sigma_11,Truth
0.24,0.2275,sigma_11_Truth_11,118,sigma_11,Truth
0.245,0.24,sigma_11_Truth_11,118,sigma_11,Truth
0.25,0.249166667,sigma_11_Truth_11,118,sigma_11,Truth
0.255,0.255,sigma_11_Truth_11,118,sigma_11,Truth
0.26,0.2575,sigma_11_Truth_11,118,sigma_11,Truth
0.265,0.276666667,sigma_11_Truth_11,118,sigma_11,Truth
0.27,0.24,sigma_11_Truth_11,118,sigma_11,Truth
0.275,0.289166667,sigma_11_Truth_11,118,sigma_11,Truth
0.28,0.273333333,sigma_11_Truth_11,118,sigma_11,Truth
0.285,0.276666667,sigma_11_Truth_11,118,sigma_11,Truth
0.29,0.280833333,sigma_11_Truth_11,118,sigma_11,Truth
0.295,0.27,sigma_11_Truth_11,118,sigma_11,Truth
0.3,0.258333333,sigma_11_Truth_11,118,sigma_11,Truth
0.305,0.2825,sigma_11_Truth_11,118,sigma_11,Truth
0.31,0.2975,sigma_11_Truth_11,118,sigma_11,Truth
0.315,0.294166667,sigma_11_Truth_11,118,sigma_11,Truth
0.32,0.3075,sigma_11_Truth_11,118,sigma_11,Truth
0.325,0.311666667,sigma_11_Truth_11,118,sigma_11,Truth
0.33,0.301666667,sigma_11_Truth_11,118,sigma_11,Truth
0.335,0.31,sigma_11_Truth_11,118,sigma_11,Truth
0.34,0.306666667,sigma_11_Truth_11,118,sigma_11,Truth
0.345,0.315833333,sigma_11_Truth_11,118,sigma_11,Truth
0.35,0.316666667,sigma_11_Truth_11,118,sigma_11,Truth
0.355,0.315,sigma_11_Truth_11,118,sigma_11,Truth
0.36,0.336666667,sigma_11_Truth_11,118,sigma_11,Truth
0.365,0.34,sigma_11_Truth_11,118,sigma_11,Truth
0.37,0.353333333,sigma_11_Truth_11,118,sigma_11,Truth
0.375,0.3525,sigma_11_Truth_11,118,sigma_11,Truth
0.38,0.363333333,sigma_11_Truth_11,118,sigma_11,Truth
0.385,0.341666667,sigma_11_Truth_11,118,sigma_11,Truth
0.39,0.331666667,sigma_11_Truth_11,118,sigma_11,Truth
0.395,0.3325,sigma_11_Truth_11,118,sigma_11,Truth
0.4,0.353333333,sigma_11_Truth_11,118,sigma_11,Truth
0.405,0.366666667,sigma_11_Truth_11,118,sigma_11,Truth
0.41,0.378333333,sigma_11_Truth_11,118,sigma_11,Truth
0.415,0.3525,sigma_11_Truth_11,118,sigma_11,Truth
0.42,0.385833333,sigma_11_Truth_11,118,sigma_11,Truth
0.425,0.385833333,sigma_11_Truth_11,118,sigma_11,Truth
0.43,0.363333333,sigma_11_Truth_11,118,sigma_11,Truth
0.435,0.4,sigma_11_Truth_11,118,sigma_11,Truth
0.44,0.3675,sigma_11_Truth_11,118,sigma_11,Truth
0.445,0.405,sigma_11_Truth_11,118,sigma_11,Truth
0.45,0.395,sigma_11_Truth_11,118,sigma_11,Truth
0.455,0.4,sigma_11_Truth_11,118,sigma_11,Truth
0.46,0.37,sigma_11_Truth_11,118,sigma_11,Truth
0.465,0.390833333,sigma_11_Truth_11,118,sigma_11,Truth
0.47,0.3825,sigma_11_Truth_11,118,sigma_11,Truth
0.475,0.423333333,sigma_11_Truth_11,118,sigma_11,Truth
0.48,0.4025,sigma_11_Truth_11,118,sigma_11,Truth
0.485,0.409166667,sigma_11_Truth_11,118,sigma_11,Truth
0.49,0.398333333,sigma_11_Truth_11,118,sigma_11,Truth
0.495,0.4125,sigma_11_Truth_11,118,sigma_11,Truth
0.5,0.4125,sigma_11_Truth_11,118,sigma_11,Truth
0,0,mu_1_Observed data_11,1.369217972,mu_1,Observed data
0.005,0.005,mu_1_Observed data_11,1.293007492,mu_1,Observed data
0.01,0.014166667,mu_1_Observed data_11,1.367269713,mu_1,Observed data
0.015,0.015,mu_1_Observed data_11,1.32657058,mu_1,Observed data
0.02,0.0225,mu_1_Observed data_11,1.397017742,mu_1,Observed data
0.025,0.0275,mu_1_Observed data_11,1.321110901,mu_1,Observed data
0.03,0.03,mu_1_Observed data_11,1.363995608,mu_1,Observed data
0.035,0.0375,mu_1_Observed data_11,1.23322222,mu_1,Observed data
0.04,0.039166667,mu_1_Observed data_11,1.342459949,mu_1,Observed data
0.045,0.048333333,mu_1_Observed data_11,1.531495444,mu_1,Observed data
0.05,0.056666667,mu_1_Observed data_11,1.339858167,mu_1,Observed data
0.055,0.051666667,mu_1_Observed data_11,1.533600629,mu_1,Observed data
0.06,0.0625,mu_1_Observed data_11,1.734076942,mu_1,Observed data
0.065,0.056666667,mu_1_Observed data_11,1.549709514,mu_1,Observed data
0.07,0.071666667,mu_1_Observed data_11,1.58102285,mu_1,Observed data
0.075,0.0725,mu_1_Observed data_11,1.401215851,mu_1,Observed data
0.08,0.088333333,mu_1_Observed data_11,1.438889221,mu_1,Observed data
0.085,0.086666667,mu_1_Observed data_11,1.496615665,mu_1,Observed data
0.09,0.095833333,mu_1_Observed data_11,1.348517641,mu_1,Observed data
0.095,0.091666667,mu_1_Observed data_11,1.37804724,mu_1,Observed data
0.1,0.113333333,mu_1_Observed data_11,0.900174776,mu_1,Observed data
0.105,0.091666667,mu_1_Observed data_11,1.168448043,mu_1,Observed data
0.11,0.111666667,mu_1_Observed data_11,1.496399516,mu_1,Observed data
0.115,0.118333333,mu_1_Observed data_11,1.457720984,mu_1,Observed data
0.12,0.106666667,mu_1_Observed data_11,1.36711399,mu_1,Observed data
0.125,0.115833333,mu_1_Observed data_11,1.501521565,mu_1,Observed data
0.13,0.140833333,mu_1_Observed data_11,1.278215006,mu_1,Observed data
0.135,0.125,mu_1_Observed data_11,1.360392145,mu_1,Observed data
0.14,0.118333333,mu_1_Observed data_11,1.282024564,mu_1,Observed data
0.145,0.131666667,mu_1_Observed data_11,1.303859798,mu_1,Observed data
0.15,0.145833333,mu_1_Observed data_11,1.350811444,mu_1,Observed data
0.155,0.144166667,mu_1_Observed data_11,1.211057745,mu_1,Observed data
0.16,0.148333333,mu_1_Observed data_11,1.389512415,mu_1,Observed data
0.165,0.173333333,mu_1_Observed data_11,1.098653274,mu_1,Observed data
0.17,0.146666667,mu_1_Observed data_11,1.302601707,mu_1,Observed data
0.175,0.1575,mu_1_Observed data_11,1.495827471,mu_1,Observed data
0.18,0.18,mu_1_Observed data_11,1.780500262,mu_1,Observed data
0.185,0.176666667,mu_1_Observed data_11,1.031035911,mu_1,Observed data
0.19,0.178333333,mu_1_Observed data_11,1.013123994,mu_1,Observed data
0.195,0.206666667,mu_1_Observed data_11,1.302125821,mu_1,Observed data
0.2,0.1775,mu_1_Observed data_11,1.203778891,mu_1,Observed data
0.205,0.1975,mu_1_Observed data_11,1.775090867,mu_1,Observed data
0.21,0.210833333,mu_1_Observed data_11,1.708694405,mu_1,Observed data
0.215,0.203333333,mu_1_Observed data_11,0.893898652,mu_1,Observed data
0.22,0.198333333,mu_1_Observed data_11,1.178154136,mu_1,Observed data
0.225,0.238333333,mu_1_Observed data_11,1.131979763,mu_1,Observed data
0.23,0.213333333,mu_1_Observed data_11,0.952445744,mu_1,Observed data
0.235,0.226666667,mu_1_Observed data_11,1.578131884,mu_1,Observed data
0.24,0.2275,mu_1_Observed data_11,1.251203508,mu_1,Observed data
0.245,0.24,mu_1_Observed data_11,1.267728579,mu_1,Observed data
0.25,0.249166667,mu_1_Observed data_11,1.452549283,mu_1,Observed data
0.255,0.255,mu_1_Observed data_11,1.167173124,mu_1,Observed data
0.26,0.2575,mu_1_Observed data_11,1.377403008,mu_1,Observed data
0.265,0.276666667,mu_1_Observed data_11,1.427240503,mu_1,Observed data
0.27,0.24,mu_1_Observed data_11,1.691610582,mu_1,Observed data
0.275,0.289166667,mu_1_Observed data_11,1.524892877,mu_1,Observed data
0.28,0.273333333,mu_1_Observed data_11,1.468942035,mu_1,Observed data
0.285,0.276666667,mu_1_Observed data_11,1.389652272,mu_1,Observed data
0.29,0.280833333,mu_1_Observed data_11,1.308821062,mu_1,Observed data
0.295,0.27,mu_1_Observed data_11,0.518913134,mu_1,Observed data
0.3,0.258333333,mu_1_Observed data_11,1.733717995,mu_1,Observed data
0.305,0.2825,mu_1_Observed data_11,1.550611463,mu_1,Observed data
0.31,0.2975,mu_1_Observed data_11,1.246446426,mu_1,Observed data
0.315,0.294166667,mu_1_Observed data_11,1.62026184,mu_1,Observed data
0.32,0.3075,mu_1_Observed data_11,0.852808865,mu_1,Observed data
0.325,0.311666667,mu_1_Observed data_11,0.734976992,mu_1,Observed data
0.33,0.301666667,mu_1_Observed data_11,1.239737743,mu_1,Observed data
0.335,0.31,mu_1_Observed data_11,1.236126763,mu_1,Observed data
0.34,0.306666667,mu_1_Observed data_11,1.511548622,mu_1,Observed data
0.345,0.315833333,mu_1_Observed data_11,1.50514956,mu_1,Observed data
0.35,0.316666667,mu_1_Observed data_11,1.084802148,mu_1,Observed data
0.355,0.315,mu_1_Observed data_11,1.562988558,mu_1,Observed data
0.36,0.336666667,mu_1_Observed data_11,1.675010655,mu_1,Observed data
0.365,0.34,mu_1_Observed data_11,0.756804824,mu_1,Observed data
0.37,0.353333333,mu_1_Observed data_11,0.426991566,mu_1,Observed data
0.375,0.3525,mu_1_Observed data_11,0.962707552,mu_1,Observed data
0.38,0.363333333,mu_1_Observed data_11,0.824577386,mu_1,Observed data
0.385,0.341666667,mu_1_Observed data_11,1.433435446,mu_1,Observed data
0.39,0.331666667,mu_1_Observed data_11,1.101679662,mu_1,Observed data
0.395,0.3325,mu_1_Observed data_11,1.07736546,mu_1,Observed data
0.4,0.353333333,mu_1_Observed data_11,1.953984121,mu_1,Observed data
0.405,0.366666667,mu_1_Observed data_11,1.654352707,mu_1,Observed data
0.41,0.378333333,mu_1_Observed data_11,0.554400732,mu_1,Observed data
0.415,0.3525,mu_1_Observed data_11,0.698236837,mu_1,Observed data
0.42,0.385833333,mu_1_Observed data_11,2.036527747,mu_1,Observed data
0.425,0.385833333,mu_1_Observed data_11,1.558108254,mu_1,Observed data
0.43,0.363333333,mu_1_Observed data_11,1.553272737,mu_1,Observed data
0.435,0.4,mu_1_Observed data_11,1.569865136,mu_1,Observed data
0.44,0.3675,mu_1_Observed data_11,1.42477183,mu_1,Observed data
0.445,0.405,mu_1_Observed data_11,0.081771183,mu_1,Observed data
0.45,0.395,mu_1_Observed data_11,1.161915708,mu_1,Observed data
0.455,0.4,mu_1_Observed data_11,1.329837819,mu_1,Observed data
0.46,0.37,mu_1_Observed data_11,1.282770461,mu_1,Observed data
0.465,0.390833333,mu_1_Observed data_11,1.431697475,mu_1,Observed data
0.47,0.3825,mu_1_Observed data_11,1.158785289,mu_1,Observed data
0.475,0.423333333,mu_1_Observed data_11,1.086040265,mu_1,Observed data
0.48,0.4025,mu_1_Observed data_11,0.868296742,mu_1,Observed data
0.485,0.409166667,mu_1_Observed data_11,1.3983389,mu_1,Observed data
0.49,0.398333333,mu_1_Observed data_11,1.017699383,mu_1,Observed data
0.495,0.4125,mu_1_Observed data_11,1.432379736,mu_1,Observed data
